model,idx,bks,pred,gap_pct,miss,over,rout,mcap,time,prec,total,feasible
V2,28,1303,1303,0.00,0,0,0,0,0,0,0,Yes
V2,29,1541,4467,189.88,0,212,2,75,7,1,297,No
V2,30,2579,2704,4.85,0,0,0,0,0,0,0,Yes
V2,31,1364,1633,19.72,0,0,0,0,0,0,0,Yes
V2,32,817,817,0.00,0,0,0,0,0,0,0,Yes
V2,33,2440,2440,0.00,0,0,0,0,0,0,0,Yes
V2,34,1161,5131,341.95,0,200,2,25,13,0,240,No
V2,35,567,573,1.06,0,0,0,0,0,0,0,Yes
V2,36,2848,3013,5.79,0,0,0,0,0,0,0,Yes
V2,37,955,1036,8.48,0,0,0,0,0,0,0,Yes
V2,38,1257,1479,17.66,0,0,0,0,0,0,0,Yes
V2,39,670,670,0.00,0,0,0,0,0,0,0,Yes
V2,40,2019,2145,6.24,0,0,0,0,0,0,0,Yes
V2,41,2732,3129,14.53,0,0,0,0,0,0,0,Yes
V2,42,1993,2219,11.34,0,1,0,0,0,0,1,No
V2,43,284,284,0.00,0,0,0,0,0,0,0,Yes
V2,44,1289,1289,0.00,0,0,0,0,0,0,0,Yes
V2,45,945,951,0.63,0,0,0,0,0,0,0,Yes
V2,46,1921,2865,49.14,0,5,0,0,0,0,5,No
V2,47,1664,1744,4.81,0,1,0,0,0,0,1,No
V2,48,135,135,0.00,0,0,0,0,0,0,0,Yes
V2,49,824,824,0.00,0,0,0,0,0,0,0,Yes
V2,50,2367,5247,121.67,0,179,23,88,20,14,324,No
V2,51,981,1023,4.28,0,0,0,0,0,0,0,Yes
V2,52,2122,4435,109.00,0,199,25,124,9,19,376,No
V2,53,694,694,0.00,0,0,0,0,0,0,0,Yes
V2,54,1806,2174,20.38,0,0,0,0,0,0,0,Yes
V2,55,143,159,11.19,0,0,0,0,0,0,0,Yes
V2,56,2288,4450,94.49,0,202,26,135,15,16,394,No
V2,57,592,610,3.04,0,0,0,0,0,0,0,Yes
V2,58,198,222,12.12,0,0,0,0,0,0,0,Yes
V2,59,586,617,5.29,0,0,0,0,0,0,0,Yes
V2,60,165,165,0.00,0,0,0,0,0,0,0,Yes
V2,61,164,164,0.00,0,0,0,0,0,0,0,Yes
V2,62,1916,5114,166.91,0,211,15,159,14,13,412,No
V2,63,496,496,0.00,0,0,0,0,0,0,0,Yes
V2,64,1157,1157,0.00,0,0,0,0,0,0,0,Yes
V2,65,2645,3093,16.94,0,0,0,0,0,0,0,Yes
V2,66,1007,1007,0.00,0,0,0,0,0,0,0,Yes
V2,67,716,750,4.75,0,0,0,0,0,0,0,Yes
V2,68,872,5633,545.99,0,192,6,29,16,0,243,No
V2,69,1286,5547,331.34,0,193,0,57,10,0,260,No
V2,70,1834,2086,13.74,0,0,0,0,0,0,0,Yes
V2,71,3031,3587,18.34,0,1,0,0,0,0,1,No
V2,72,1869,2416,29.27,0,4,0,0,0,0,4,No
V2,73,496,4218,750.40,0,217,2,5,14,0,238,No
V2,74,731,731,0.00,0,0,0,0,0,0,0,Yes
V2,75,2569,3012,17.24,0,2,0,0,0,0,2,No
V2,76,877,877,0.00,0,0,0,0,0,0,0,Yes
V2,77,1879,1919,2.13,0,0,0,0,0,0,0,Yes
V2,78,947,997,5.28,0,0,0,0,0,0,0,Yes
V2,79,789,3338,323.07,0,208,0,5,0,0,213,No
V2,80,655,698,6.56,0,0,0,0,0,0,0,Yes
V2,81,1314,1366,3.96,0,0,0,0,0,0,0,Yes
V2,82,279,301,7.89,0,0,0,0,0,0,0,Yes
V2,83,2281,2331,2.19,0,0,0,0,0,0,0,Yes
V2,84,551,579,5.08,0,0,0,0,0,0,0,Yes
V2,85,1807,1807,0.00,0,0,0,0,0,0,0,Yes
V2,86,860,860,0.00,0,0,0,0,0,0,0,Yes
V2,87,3023,3481,15.15,0,2,0,0,0,0,2,No
V2,88,1125,1125,0.00,0,0,0,0,0,0,0,Yes
V2,89,1806,1806,0.00,0,0,0,0,0,0,0,Yes
V2,90,873,873,0.00,0,0,0,0,0,0,0,Yes
V2,91,2023,2116,4.60,0,0,0,0,0,0,0,Yes
V2,92,939,1074,14.38,0,0,0,0,0,0,0,Yes
V2,93,328,328,0.00,0,0,0,0,0,0,0,Yes
V2,94,519,547,5.39,0,0,0,0,0,0,0,Yes
V2,95,193,193,0.00,0,0,0,0,0,0,0,Yes
V2,96,72,75,4.17,0,0,0,0,0,0,0,Yes
V2,97,419,419,0.00,0,0,0,0,0,0,0,Yes
V2,98,499,566,13.43,0,1,0,0,0,0,1,No
V2,99,1806,1806,0.00,0,0,0,0,0,0,0,Yes
V2,100,1356,1356,0.00,0,0,0,0,0,0,0,Yes
V2,101,536,580,8.21,0,0,0,0,0,0,0,Yes
V2,102,987,987,0.00,0,0,0,0,0,0,0,Yes
V2,103,2179,2633,20.84,0,3,0,0,0,0,3,No
V2,104,1236,1281,3.64,0,0,0,0,0,0,0,Yes
V2,105,2102,2168,3.14,0,0,0,0,0,0,0,Yes
V2,106,1037,1037,0.00,0,0,0,0,0,0,0,Yes
V2,107,1100,1128,2.55,0,0,0,0,0,0,0,Yes
V2,108,2524,5223,106.93,0,187,37,118,9,21,372,No
V2,109,562,562,0.00,0,0,0,0,0,0,0,Yes
V2,110,1426,1426,0.00,0,0,0,0,0,0,0,Yes
V2,111,59,59,0.00,0,0,0,0,0,0,0,Yes
V2,112,2212,4498,103.35,0,202,30,139,14,17,402,No
V2,113,1238,1238,0.00,0,0,0,0,0,0,0,Yes
V2,114,992,4443,347.88,0,214,0,44,8,0,266,No
V2,115,1663,1663,0.00,0,0,0,0,0,0,0,Yes
V2,116,649,688,6.01,0,0,0,0,0,0,0,Yes
V2,117,1539,1539,0.00,0,0,0,0,0,0,0,Yes
V2,118,1347,1443,7.13,0,0,0,0,0,0,0,Yes
V2,119,1834,1904,3.82,0,0,0,0,0,0,0,Yes
V2,120,2392,2392,0.00,0,0,0,0,0,0,0,Yes
V2,121,1218,1218,0.00,0,0,0,0,0,0,0,Yes
V2,122,1534,1559,1.63,0,0,0,0,0,0,0,Yes
V2,123,1404,1404,0.00,0,0,0,0,0,0,0,Yes
V2,124,96,112,16.67,0,0,0,0,0,0,0,Yes
V2,125,1082,1082,0.00,0,0,0,0,0,0,0,Yes
V2,126,563,3454,513.50,0,215,0,1,8,0,224,No
V2,127,655,655,0.00,0,0,0,0,0,0,0,Yes
V2,128,982,982,0.00,0,0,0,0,0,0,0,Yes
V2,129,638,638,0.00,0,0,0,0,0,0,0,Yes
V2,130,646,646,0.00,0,0,0,0,0,0,0,Yes
V2,131,1110,1170,5.41,0,0,0,0,0,0,0,Yes
V2,132,1385,1497,8.09,0,0,0,0,0,0,0,Yes
V2,133,645,679,5.27,0,0,0,0,0,0,0,Yes
V2,134,741,867,17.00,0,0,0,0,0,0,0,Yes
V2,135,1895,1972,4.06,0,0,0,0,0,0,0,Yes
V2,136,667,676,1.35,0,0,0,0,0,0,0,Yes
V2,137,874,874,0.00,0,0,0,0,0,0,0,Yes
V2,138,329,334,1.52,0,0,0,0,0,0,0,Yes
V2,139,1882,1925,2.28,0,0,0,0,0,0,0,Yes
V2,140,2525,2782,10.18,0,2,0,0,0,0,2,No
V2,141,267,275,3.00,0,0,0,0,0,0,0,Yes
V2,142,1214,1214,0.00,0,0,0,0,0,0,0,Yes
V2,143,1267,4528,257.38,0,221,0,84,7,0,312,No
V2,144,433,433,0.00,0,0,0,0,0,0,0,Yes
V2,145,2043,2205,7.93,0,0,0,0,0,0,0,Yes
V2,146,2021,2132,5.49,0,0,0,0,0,0,0,Yes
V2,147,1672,2059,23.15,0,0,0,0,0,0,0,Yes
V2,148,337,337,0.00,0,0,0,0,0,0,0,Yes
V2,149,2140,2140,0.00,0,0,0,0,0,0,0,Yes
V2,150,1577,1904,20.74,0,0,0,0,0,0,0,Yes
V2,151,2704,5554,105.40,0,197,31,169,19,25,441,No
V2,152,1667,1667,0.00,0,0,0,0,0,0,0,Yes
V2,153,1143,1347,17.85,0,0,0,0,0,0,0,Yes
V2,154,1329,1527,14.90,0,2,0,0,0,0,2,No
V2,155,517,544,5.22,0,0,0,0,0,0,0,Yes
V2,156,2335,5934,154.13,0,204,28,158,13,22,425,No
V2,157,557,557,0.00,0,0,0,0,0,0,0,Yes
V2,158,1455,4478,207.77,0,213,0,88,15,0,316,No
V2,159,507,569,12.23,0,0,0,0,0,0,0,Yes
V2,160,22,22,0.00,0,0,0,0,0,0,0,Yes
V2,161,1549,1606,3.68,0,0,0,0,0,0,0,Yes
V2,162,155,182,17.42,0,3,0,0,0,0,3,No
V2,163,658,790,20.06,0,0,0,0,0,0,0,Yes
V2,164,287,287,0.00,0,0,0,0,0,0,0,Yes
V2,165,1178,1178,0.00,0,0,0,0,0,0,0,Yes
V2,166,815,839,2.94,0,0,0,0,0,0,0,Yes
V2,167,142,142,0.00,0,0,0,0,0,0,0,Yes
V2,168,2328,2328,0.00,0,0,0,0,0,0,0,Yes
V2,169,2515,2515,0.00,0,0,0,0,0,0,0,Yes
V2,170,1699,1699,0.00,0,0,0,0,0,0,0,Yes
V2,171,1405,1469,4.56,0,0,0,0,0,0,0,Yes
V2,172,1261,1440,14.20,0,0,0,0,0,0,0,Yes
V2,173,788,788,0.00,0,0,0,0,0,0,0,Yes
V2,174,1484,1562,5.26,0,0,0,0,0,0,0,Yes
V2,175,2098,2298,9.53,0,1,0,0,0,0,1,No
V2,176,895,957,6.93,0,0,0,0,0,0,0,Yes
V2,177,1529,1684,10.14,0,0,0,0,0,0,0,Yes
V2,178,1381,1472,6.59,0,0,0,0,0,0,0,Yes
V2,179,3033,6333,108.80,0,199,34,142,16,25,416,No
V2,180,1068,1088,1.87,0,0,0,0,0,0,0,Yes
V2,181,265,276,4.15,0,0,0,0,0,0,0,Yes
V2,182,2309,2337,1.21,0,0,0,0,0,0,0,Yes
V2,183,490,714,45.71,0,14,0,0,0,0,14,No
V2,184,383,408,6.53,0,0,0,0,0,0,0,Yes
V2,185,140,140,0.00,0,0,0,0,0,0,0,Yes
V2,186,1599,4329,170.73,0,210,6,88,9,5,318,No
V2,187,829,865,4.34,0,0,0,0,0,0,0,Yes
V2,188,1564,2021,29.22,0,10,0,0,0,0,10,No
V2,189,1682,4484,166.59,0,210,10,115,8,4,347,No
V2,190,1375,1471,6.98,0,1,0,0,0,0,1,No
V2,191,817,817,0.00,0,0,0,0,0,0,0,Yes
V2,192,1458,1545,5.97,0,0,0,0,0,0,0,Yes
V2,193,543,543,0.00,0,0,0,0,0,0,0,Yes
V2,194,1121,1121,0.00,0,0,0,0,0,0,0,Yes
V2,195,1243,1589,27.84,0,0,0,0,0,0,0,Yes
V2,196,861,878,1.97,0,0,0,0,0,0,0,Yes
V2,197,360,401,11.39,0,0,0,0,0,0,0,Yes
V2,198,2965,3071,3.58,0,0,0,0,0,0,0,Yes
V2,199,431,484,12.30,0,0,0,0,0,0,0,Yes
V3,0,1972,2118,7.40,0,0,0,0,0,0,0,Yes
V3,1,120,120,0.00,0,0,0,0,0,0,0,Yes
V3,2,76,76,0.00,0,0,0,0,0,0,0,Yes
V3,3,2320,2320,0.00,0,0,0,0,0,0,0,Yes
V3,4,2464,2539,3.04,0,0,0,0,0,0,0,Yes
V3,5,1165,1347,15.62,0,0,0,0,0,0,0,Yes
V3,6,1160,1164,0.34,0,0,0,0,0,0,0,Yes
V3,7,673,673,0.00,0,0,0,0,0,0,0,Yes
V3,8,1335,1366,2.32,0,0,0,0,0,0,0,Yes
V3,9,90,97,7.78,0,0,0,0,0,0,0,Yes
V3,10,939,939,0.00,0,0,0,0,0,0,0,Yes
V3,11,741,741,0.00,0,0,0,0,0,0,0,Yes
V3,12,92,92,0.00,0,0,0,0,0,0,0,Yes
V3,13,4009,4733,18.06,2,0,5,0,2,0,9,No
V3,14,1258,1419,12.80,0,0,0,0,0,0,0,Yes
V3,15,1290,1290,0.00,0,0,0,0,0,0,0,Yes
V3,16,1715,1849,7.81,0,0,0,0,0,0,0,Yes
V3,17,1913,1913,0.00,0,0,0,0,0,0,0,Yes
V3,18,571,571,0.00,0,0,0,0,0,0,0,Yes
V3,19,2377,2377,0.00,0,0,0,0,0,0,0,Yes
V3,20,1375,1399,1.75,0,0,0,0,0,0,0,Yes
V3,21,1166,1166,0.00,0,0,0,0,0,0,0,Yes
V3,22,2331,2834,21.58,0,0,0,0,0,0,0,Yes
V3,23,1641,1641,0.00,0,0,0,0,0,0,0,Yes
V3,24,868,868,0.00,0,0,0,0,0,0,0,Yes
V3,25,1462,1462,0.00,0,0,0,0,0,0,0,Yes
V3,26,3228,3489,8.09,1,0,0,0,0,0,1,No
V3,27,1926,2193,13.86,0,0,0,0,0,0,0,Yes
V3,28,1303,1303,0.00,0,0,0,0,0,0,0,Yes
V3,29,1541,1715,11.29,0,0,0,0,0,0,0,Yes
V3,30,2579,3088,19.74,0,0,0,0,0,0,0,Yes
V3,31,1364,1633,19.72,0,0,0,0,0,0,0,Yes
V3,32,817,817,0.00,0,0,0,0,0,0,0,Yes
V3,33,2440,2440,0.00,0,0,0,0,0,0,0,Yes
V3,34,1161,1319,13.61,0,0,0,0,0,1,1,No
V3,35,567,583,2.82,0,0,0,0,0,0,0,Yes
V3,36,2848,2848,0.00,0,0,0,0,0,0,0,Yes
V3,37,955,1055,10.47,0,0,0,0,0,0,0,Yes
V3,38,1257,1346,7.08,0,0,0,0,0,0,0,Yes
V3,39,670,670,0.00,1,0,1,0,0,0,2,No
V3,40,2019,2019,0.00,0,0,0,0,0,0,0,Yes
V3,41,2732,2878,5.34,0,0,0,0,0,0,0,Yes
V3,42,1993,2125,6.62,0,0,0,0,0,0,0,Yes
V3,43,284,284,0.00,0,0,0,0,0,0,0,Yes
V3,44,1289,1340,3.96,0,0,0,0,0,0,0,Yes
V3,45,945,982,3.92,0,0,0,0,0,0,0,Yes
V3,46,1921,2065,7.50,0,0,0,0,0,0,0,Yes
V3,47,1664,1744,4.81,0,0,0,0,0,0,0,Yes
V3,48,135,135,0.00,0,0,0,0,0,0,0,Yes
V3,49,824,824,0.00,0,0,0,0,0,0,0,Yes
V3,50,2367,2524,6.63,1,0,0,0,0,0,1,No
V3,51,981,981,0.00,0,0,0,0,0,0,0,Yes
V3,52,2122,2525,18.99,1,0,0,0,0,0,1,No
V3,53,694,694,0.00,0,0,0,0,0,0,0,Yes
V3,54,1806,2174,20.38,0,0,0,0,0,0,0,Yes
V3,55,143,159,11.19,0,0,0,0,0,0,0,Yes
V3,56,2288,2593,13.33,0,0,0,0,0,0,0,Yes
V3,57,592,596,0.68,0,0,0,0,0,0,0,Yes
V3,58,198,219,10.61,0,0,0,0,0,0,0,Yes
V3,59,586,626,6.83,0,0,0,0,0,0,0,Yes
V3,60,165,165,0.00,0,0,0,0,0,0,0,Yes
V3,61,164,164,0.00,0,0,0,0,0,0,0,Yes
V3,62,1916,2340,22.13,0,0,0,0,0,0,0,Yes
V3,63,496,496,0.00,0,0,0,0,0,0,0,Yes
V3,64,1157,1157,0.00,0,0,0,0,0,0,0,Yes
V3,65,2645,3047,15.20,0,0,0,0,0,0,0,Yes
V3,66,1007,1007,0.00,0,0,0,0,0,0,0,Yes
V3,67,716,750,4.75,0,0,0,0,0,0,0,Yes
V3,68,872,959,9.98,0,0,0,0,0,0,0,Yes
V3,69,1286,1421,10.50,0,0,0,0,0,0,0,Yes
V3,70,1834,2016,9.92,0,0,0,0,0,0,0,Yes
V3,71,3031,3280,8.22,0,0,0,0,0,0,0,Yes
V3,72,1869,2057,10.06,0,0,0,0,0,0,0,Yes
V3,73,496,567,14.31,0,0,0,0,0,0,0,Yes
V3,74,731,731,0.00,0,0,0,0,0,0,0,Yes
V3,75,2569,2827,10.04,0,0,0,0,0,0,0,Yes
V3,76,877,877,0.00,0,0,0,0,0,0,0,Yes
V3,77,1879,1988,5.80,0,0,0,0,0,0,0,Yes
V3,78,947,1003,5.91,0,0,0,0,0,0,0,Yes
V3,79,789,912,15.59,0,0,0,0,0,0,0,Yes
V3,80,655,733,11.91,0,0,0,0,0,0,0,Yes
V3,81,1314,1366,3.96,0,0,0,0,0,0,0,Yes
V3,82,279,294,5.38,0,0,0,0,0,0,0,Yes
V3,83,2281,2281,0.00,0,0,0,0,0,0,0,Yes
V3,84,551,551,0.00,0,0,0,0,0,0,0,Yes
V3,85,1807,1807,0.00,0,0,0,0,0,0,0,Yes
V3,86,860,860,0.00,0,0,0,0,0,0,0,Yes
V3,87,3023,3481,15.15,0,0,0,0,0,0,0,Yes
V3,88,1125,1141,1.42,0,0,0,0,0,0,0,Yes
V3,89,1806,1806,0.00,0,0,0,0,0,0,0,Yes
V3,90,873,873,0.00,0,0,0,0,0,0,0,Yes
V3,91,2023,2200,8.75,0,0,0,0,0,0,0,Yes
V3,92,939,1012,7.77,0,0,0,0,0,0,0,Yes
V3,93,328,380,15.85,0,0,0,0,0,0,0,Yes
V3,94,519,520,0.19,0,0,0,0,0,0,0,Yes
V3,95,193,193,0.00,0,0,0,0,0,0,0,Yes
V3,96,72,72,0.00,0,0,0,0,0,0,0,Yes
V3,97,419,419,0.00,0,0,0,0,0,0,0,Yes
V3,98,499,549,10.02,0,0,0,0,0,0,0,Yes
V3,99,1806,1806,0.00,0,0,0,0,0,0,0,Yes
V3,100,1356,1356,0.00,0,0,0,0,0,0,0,Yes
V3,101,536,553,3.17,0,0,0,0,0,0,0,Yes
V3,102,987,987,0.00,0,0,0,0,0,0,0,Yes
V3,103,2179,2642,21.25,0,0,0,0,0,0,0,Yes
V3,104,1236,1309,5.91,0,0,0,0,0,0,0,Yes
V3,105,2102,2113,0.52,0,0,0,0,0,0,0,Yes
V3,106,1037,1037,0.00,0,0,0,0,0,0,0,Yes
V3,107,1100,1128,2.55,0,0,0,0,0,0,0,Yes
V3,108,2524,3037,20.32,0,1,0,0,0,0,1,No
V3,109,562,562,0.00,0,0,0,0,0,0,0,Yes
V3,110,1426,1426,0.00,0,0,0,0,0,0,0,Yes
V3,111,59,59,0.00,0,0,0,0,0,0,0,Yes
V3,112,2212,2467,11.53,0,0,0,0,0,0,0,Yes
V3,113,1238,1238,0.00,0,0,0,0,0,0,0,Yes
V3,114,992,1112,12.10,0,0,0,0,0,0,0,Yes
V3,115,1663,1682,1.14,0,0,0,0,0,0,0,Yes
V3,116,649,727,12.02,0,0,0,0,0,0,0,Yes
V3,117,1539,1539,0.00,0,0,0,0,0,0,0,Yes
V3,118,1347,1475,9.50,0,0,0,0,0,0,0,Yes
V3,119,1834,1834,0.00,0,0,0,0,0,0,0,Yes
V3,120,2392,2425,1.38,0,0,0,0,0,0,0,Yes
V3,121,1218,1218,0.00,0,0,0,0,0,0,0,Yes
V3,122,1534,1637,6.71,0,0,0,0,0,0,0,Yes
V3,123,1404,1404,0.00,0,0,0,0,0,0,0,Yes
V3,124,96,111,15.62,0,0,0,0,0,0,0,Yes
V3,125,1082,1082,0.00,0,0,0,0,0,0,0,Yes
V3,126,563,609,8.17,0,0,0,0,0,0,0,Yes
V3,127,655,662,1.07,0,0,0,0,0,0,0,Yes
V3,128,982,982,0.00,0,0,0,0,0,0,0,Yes
V3,129,638,638,0.00,0,0,0,0,0,0,0,Yes
V3,130,646,646,0.00,0,0,0,0,0,0,0,Yes
V3,131,1110,1181,6.40,0,0,0,0,0,0,0,Yes
V3,132,1385,1630,17.69,0,0,0,0,0,0,0,Yes
V3,133,645,679,5.27,0,0,0,0,0,0,0,Yes
V3,134,741,845,14.04,0,0,0,0,0,0,0,Yes
V3,135,1895,1895,0.00,0,0,0,0,0,0,0,Yes
V3,136,667,676,1.35,0,0,0,0,0,0,0,Yes
V3,137,874,874,0.00,0,0,0,0,0,0,0,Yes
V3,138,329,329,0.00,0,0,0,0,0,0,0,Yes
V3,139,1882,2239,18.97,0,0,0,0,0,0,0,Yes
V3,140,2525,2657,5.23,0,0,0,0,0,0,0,Yes
V3,141,267,267,0.00,0,0,0,0,0,0,0,Yes
V3,142,1214,1214,0.00,0,0,0,0,0,0,0,Yes
V3,143,1267,1371,8.21,0,0,0,0,0,0,0,Yes
V3,144,433,433,0.00,0,0,0,0,0,0,0,Yes
V3,145,2043,2117,3.62,0,0,0,0,0,0,0,Yes
V3,146,2021,2147,6.23,0,0,0,0,0,0,0,Yes
V3,147,1672,1733,3.65,0,0,0,0,0,0,0,Yes
V3,148,337,337,0.00,0,0,0,0,0,0,0,Yes
V3,149,2140,2140,0.00,0,0,0,0,0,0,0,Yes
V3,150,1577,1750,10.97,0,0,0,0,0,0,0,Yes
V3,151,2704,2905,7.43,0,0,0,0,0,0,0,Yes
V3,152,1667,1667,0.00,0,0,0,0,0,0,0,Yes
V3,153,1143,1252,9.54,0,0,0,0,0,0,0,Yes
V3,154,1329,1525,14.75,0,0,0,0,0,0,0,Yes
V3,155,517,544,5.22,0,0,0,0,0,0,0,Yes
V3,156,2335,2641,13.10,0,0,0,0,0,0,0,Yes
V3,157,557,557,0.00,0,0,0,0,0,0,0,Yes
V3,158,1455,1600,9.97,0,0,0,0,0,0,0,Yes
V3,159,507,569,12.23,0,0,0,0,0,0,0,Yes
V3,160,22,22,0.00,0,0,0,0,0,0,0,Yes
V3,161,1549,1628,5.10,0,0,0,0,0,0,0,Yes
V3,162,155,177,14.19,0,0,0,0,0,0,0,Yes
V3,163,658,658,0.00,0,0,0,0,0,0,0,Yes
V3,164,287,355,23.69,0,0,0,0,0,0,0,Yes
V3,165,1178,1178,0.00,0,0,0,0,0,0,0,Yes
V3,166,815,839,2.94,0,0,0,0,0,0,0,Yes
V3,167,142,142,0.00,0,0,0,0,0,0,0,Yes
V3,168,2328,2328,0.00,0,0,0,0,0,0,0,Yes
V3,169,2515,2515,0.00,0,0,0,0,0,0,0,Yes
V3,170,1699,1699,0.00,0,0,0,0,0,0,0,Yes
V3,171,1405,1432,1.92,0,0,0,0,0,0,0,Yes
V3,172,1261,1309,3.81,0,0,0,0,0,0,0,Yes
V3,173,788,788,0.00,0,0,0,0,0,0,0,Yes
V3,174,1484,1562,5.26,0,0,0,0,0,0,0,Yes
V3,175,2098,2107,0.43,0,0,0,0,0,0,0,Yes
V3,176,895,957,6.93,0,0,0,0,0,0,0,Yes
V3,177,1529,1685,10.20,0,0,0,0,0,0,0,Yes
V3,178,1381,1434,3.84,0,0,0,0,0,0,0,Yes
V3,179,3033,3316,9.33,1,0,0,0,0,0,1,No
V3,180,1068,1068,0.00,0,0,0,0,0,0,0,Yes
V3,181,265,269,1.51,0,0,0,0,0,0,0,Yes
V3,182,2309,2409,4.33,0,0,0,0,0,0,0,Yes
V3,183,490,512,4.49,0,0,0,0,0,0,0,Yes
V3,184,383,389,1.57,0,0,0,0,0,0,0,Yes
V3,185,140,143,2.14,0,0,0,0,0,0,0,Yes
V3,186,1599,1911,19.51,0,0,0,0,0,0,0,Yes
V3,187,829,904,9.05,0,0,0,0,0,0,0,Yes
V3,188,1564,1598,2.17,0,0,0,0,0,0,0,Yes
V3,189,1682,1844,9.63,0,0,0,0,0,0,0,Yes
V3,190,1375,1387,0.87,0,0,0,0,0,0,0,Yes
V3,191,817,817,0.00,0,0,0,0,0,0,0,Yes
V3,192,1458,1550,6.31,0,0,0,0,0,0,0,Yes
V3,193,543,543,0.00,0,0,0,0,0,0,0,Yes
V3,194,1121,1121,0.00,0,0,0,0,0,0,0,Yes
V3,195,1243,1404,12.95,0,0,0,0,0,0,0,Yes
V3,196,861,878,1.97,0,0,0,0,0,0,0,Yes
V3,197,360,403,11.94,0,0,0,0,0,0,0,Yes
V3,198,2965,3011,1.55,0,0,0,0,0,0,0,Yes
V3,199,431,436,1.16,0,0,0,0,0,0,0,Yes
V4,0,1972,2135,8.27,0,0,0,0,0,0,0,Yes
V4,1,120,120,0.00,0,0,0,0,0,0,0,Yes
V4,2,76,76,0.00,0,0,0,0,0,0,0,Yes
V4,3,2320,2445,5.39,0,0,0,0,0,0,0,Yes
V4,4,2464,2539,3.04,0,0,0,0,0,0,0,Yes
V4,5,1165,1406,20.69,0,0,0,0,0,0,0,Yes
V4,6,1160,1205,3.88,0,0,0,0,0,0,0,Yes
V4,7,673,673,0.00,0,0,0,0,0,0,0,Yes
V4,8,1335,1366,2.32,0,0,0,0,0,0,0,Yes
V4,9,90,95,5.56,0,0,0,1,0,0,1,No
V4,10,939,939,0.00,0,0,0,0,0,0,0,Yes
V4,11,741,741,0.00,0,0,0,0,0,0,0,Yes
V4,12,92,92,0.00,0,0,0,0,0,0,0,Yes
V4,13,4009,4932,23.02,1,0,2,0,1,0,4,No
V4,14,1258,1510,20.03,0,0,0,0,0,0,0,Yes
V4,15,1290,1290,0.00,0,0,0,0,0,0,0,Yes
V4,16,1715,1928,12.42,0,0,0,0,0,0,0,Yes
V4,17,1913,1992,4.13,0,0,0,0,0,0,0,Yes
V4,18,571,571,0.00,0,0,0,0,0,0,0,Yes
V4,19,2377,2377,0.00,0,0,0,0,0,0,0,Yes
V4,20,1375,1399,1.75,0,0,0,0,0,0,0,Yes
V4,21,1166,1166,0.00,0,0,0,0,0,0,0,Yes
V4,22,2331,2817,20.85,1,0,0,0,0,0,1,No
V4,23,1641,1641,0.00,0,0,0,0,0,0,0,Yes
V4,24,868,868,0.00,0,0,0,0,0,0,0,Yes
V4,25,1462,1462,0.00,0,0,0,0,0,0,0,Yes
V4,26,3228,3827,18.56,0,0,0,0,0,0,0,Yes
V4,27,1926,2193,13.86,0,0,0,0,0,0,0,Yes
V4,28,1303,1370,5.14,0,0,0,0,0,0,0,Yes
V4,29,1541,1719,11.55,0,0,0,0,0,0,0,Yes
V4,30,2579,2840,10.12,0,0,0,0,0,0,0,Yes
V4,31,1364,1633,19.72,0,0,0,0,0,0,0,Yes
V4,32,817,817,0.00,0,0,0,0,0,0,0,Yes
V4,33,2440,2440,0.00,0,0,0,0,0,0,0,Yes
V4,34,1161,1350,16.28,0,0,0,0,0,0,0,Yes
V4,35,567,583,2.82,0,0,0,0,0,0,0,Yes
V4,36,2848,3009,5.65,0,0,0,0,0,0,0,Yes
V4,37,955,1052,10.16,0,0,0,0,0,0,0,Yes
V4,38,1257,1496,19.01,0,0,0,0,0,0,0,Yes
V4,39,670,670,0.00,0,0,0,0,0,0,0,Yes
V4,40,2019,2037,0.89,0,0,0,0,0,0,0,Yes
V4,41,2732,2878,5.34,0,0,0,0,0,0,0,Yes
V4,42,1993,2125,6.62,0,0,0,0,0,0,0,Yes
V4,43,284,297,4.58,0,0,0,0,0,0,0,Yes
V4,44,1289,1340,3.96,0,0,0,0,0,0,0,Yes
V4,45,945,982,3.92,0,0,0,0,0,0,0,Yes
V4,46,1921,2222,15.67,0,0,0,0,0,0,0,Yes
V4,47,1664,1744,4.81,0,0,0,0,0,0,0,Yes
V4,48,135,142,5.19,0,0,0,0,0,0,0,Yes
V4,49,824,824,0.00,0,0,0,0,0,0,0,Yes
V4,50,2367,4449,87.96,0,15,0,0,1,0,16,No
V4,51,981,981,0.00,0,0,0,0,0,0,0,Yes
V4,52,2122,2354,10.93,1,0,0,0,0,0,1,No
V4,53,694,694,0.00,0,0,0,0,0,0,0,Yes
V4,54,1806,1806,0.00,0,0,0,0,0,0,0,Yes
V4,55,143,148,3.50,0,0,0,0,0,0,0,Yes
V4,56,2288,2529,10.53,0,0,0,0,0,1,1,No
V4,57,592,606,2.36,0,0,0,0,0,0,0,Yes
V4,58,198,215,8.59,0,0,0,0,0,0,0,Yes
V4,59,586,626,6.83,0,0,0,0,0,0,0,Yes
V4,60,165,165,0.00,0,0,0,0,0,0,0,Yes
V4,61,164,164,0.00,0,0,0,0,0,0,0,Yes
V4,62,1916,2340,22.13,0,0,0,0,0,0,0,Yes
V4,63,496,496,0.00,0,0,0,0,0,0,0,Yes
V4,64,1157,1157,0.00,0,0,0,0,0,0,0,Yes
